game_pk,game_date,team_id,team,is_home,opp_team_id,opp_team,days_rest,home_away_streak,series_game_num,travel_miles,year
633220,2021-07-23,108,LAA,0,142,MIN,3,-3,1,1571.0292537363316,2021
633159,2021-07-24,108,LAA,0,142,MIN,1,-4,2,0.0,2021
633209,2021-07-24,108,LAA,0,142,MIN,0,-5,3,0.0,2021
633179,2021-07-25,108,LAA,0,142,MIN,1,-6,4,0.0,2021
633157,2021-07-27,108,LAA,1,115,COL,2,1,1,1515.2340388389878,2021
633139,2021-07-28,108,LAA,1,115,COL,1,2,2,0.0,2021
633130,2021-07-29,108,LAA,1,115,COL,1,3,3,0.0,2021
633111,2021-07-30,108,LAA,1,133,OAK,1,4,1,0.0,2021
633118,2021-07-31,108,LAA,1,133,OAK,1,5,2,0.0,2021
633080,2021-07-31,108,LAA,1,133,OAK,0,6,3,0.0,2021
633048,2021-08-01,108,LAA,1,133,OAK,1,7,4,0.0,2021
633054,2021-08-03,108,LAA,0,140,TEX,2,-1,1,1201.6984237735796,2021
633056,2021-08-04,108,LAA,0,140,TEX,1,-2,2,0.0,2021
633055,2021-08-05,108,LAA,0,140,TEX,1,-3,3,0.0,2021
633004,2021-08-05,108,LAA,0,140,TEX,0,-4,4,0.0,2021
633028,2021-08-07,108,LAA,0,119,LAD,2,-5,1,1221.5143050983006,2021
632986,2021-08-08,108,LAA,0,119,LAD,1,-6,2,0.0,2021
632956,2021-08-08,108,LAA,0,119,LAD,0,-7,3,0.0,2021
632208,2021-08-10,108,LAA,0,141,TOR,2,-8,1,2170.147803507067,2021
632940,2021-08-11,108,LAA,1,141,TOR,1,1,2,2161.688067916341,2021
632965,2021-08-12,108,LAA,1,141,TOR,1,2,3,0.0,2021
632918,2021-08-13,108,LAA,1,141,TOR,1,3,4,0.0,2021
632972,2021-08-14,108,LAA,1,117,HOU,1,4,1,0.0,2021
632925,2021-08-15,108,LAA,1,117,HOU,1,5,2,0.0,2021
632881,2021-08-15,108,LAA,1,117,HOU,0,6,3,0.0,2021
633421,2021-08-16,108,LAA,0,147,NYY,1,-1,1,2437.723840222542,2021
632868,2021-08-17,108,LAA,0,116,DET,1,-2,1,482.6121717715705,2021
632861,2021-08-18,108,LAA,0,116,DET,1,-3,2,0.0,2021
632846,2021-08-19,108,LAA,0,116,DET,1,-4,3,0.0,2021
632837,2021-08-20,108,LAA,0,114,CLE,1,-5,1,91.12804978214932,2021
632780,2021-08-21,108,LAA,0,114,CLE,1,-6,2,0.0,2021
632812,2021-08-22,108,LAA,0,114,CLE,1,-7,3,0.0,2021
632807,2021-08-24,108,LAA,0,110,BAL,2,-8,1,307.1364885665357,2021
632756,2021-08-25,108,LAA,0,110,BAL,1,-9,2,0.0,2021
632743,2021-08-26,108,LAA,0,110,BAL,1,-10,3,0.0,2021
632782,2021-08-28,108,LAA,1,135,SD,2,1,1,2301.5254404543607,2021
632697,2021-08-29,108,LAA,1,135,SD,1,2,2,0.0,2021
632690,2021-08-31,108,LAA,1,147,NYY,2,3,1,0.0,2021
632675,2021-09-01,108,LAA,1,147,NYY,1,4,2,0.0,2021
632655,2021-09-01,108,LAA,1,147,NYY,0,5,3,0.0,2021
632632,2021-09-04,108,LAA,1,140,TEX,3,6,1,0.0,2021
632625,2021-09-05,108,LAA,1,140,TEX,1,7,2,0.0,2021
632619,2021-09-05,108,LAA,1,140,TEX,0,8,3,0.0,2021
632620,2021-09-07,108,LAA,1,140,TEX,2,9,4,0.0,2021
632581,2021-09-08,108,LAA,0,135,SD,1,-1,1,86.36512380343024,2021
632631,2021-09-09,108,LAA,0,135,SD,1,-2,2,0.0,2021
632529,2021-09-11,108,LAA,0,117,HOU,2,-3,1,1301.7555415501963,2021
632549,2021-09-11,108,LAA,0,117,HOU,0,-4,2,0.0,2021
632532,2021-09-12,108,LAA,0,117,HOU,1,-5,3,0.0,2021
632506,2021-09-15,108,LAA,0,145,CWS,3,-6,1,938.7707116803103,2021
632490,2021-09-16,108,LAA,0,145,CWS,1,-7,2,0.0,2021
632476,2021-09-16,108,LAA,0,145,CWS,0,-8,3,0.0,2021
632466,2021-09-18,108,LAA,1,133,OAK,2,1,1,1731.3431702590296,2021
632444,2021-09-19,108,LAA,1,133,OAK,1,2,2,0.0,2021
632420,2021-09-19,108,LAA,1,133,OAK,0,3,3,0.0,2021
632424,2021-09-21,108,LAA,1,117,HOU,2,4,1,0.0,2021
632418,2021-09-22,108,LAA,1,117,HOU,1,5,2,0.0,2021
632395,2021-09-23,108,LAA,1,117,HOU,1,6,3,0.0,2021
632371,2021-09-24,108,LAA,1,117,HOU,1,7,4,0.0,2021
632359,2021-09-25,108,LAA,1,136,SEA,1,8,1,0.0,2021
632344,2021-09-26,108,LAA,1,136,SEA,1,9,2,0.0,2021
632327,2021-09-26,108,LAA,1,136,SEA,0,10,3,0.0,2021
632308,2021-09-29,108,LAA,0,140,TEX,3,-1,1,1201.6984237735796,2021
632295,2021-09-30,108,LAA,0,140,TEX,1,-2,2,0.0,2021
632275,2021-09-30,108,LAA,0,140,TEX,0,-3,3,0.0,2021
632270,2021-10-02,108,LAA,0,136,SEA,2,-4,1,1668.9357465944922,2021
632255,2021-10-03,108,LAA,0,136,SEA,1,-5,2,0.0,2021
632237,2021-10-03,108,LAA,0,136,SEA,0,-6,3,0.0,2021
634618,2021-04-01,109,ARI,0,135,SD,0,-1,1,299.07000924838377,2021
634576,2021-04-03,109,ARI,0,135,SD,2,-2,2,0.0,2021
634623,2021-04-04,109,ARI,0,135,SD,1,-3,3,0.0,2021
634572,2021-04-04,109,ARI,0,135,SD,0,-4,4,0.0,2021
634619,2021-04-07,109,ARI,0,115,COL,3,-5,1,833.4460828296096,2021
634542,2021-04-08,109,ARI,0,115,COL,1,-6,2,0.0,2021
634564,2021-04-08,109,ARI,0,115,COL,0,-7,3,0.0,2021
634540,2021-04-10,109,ARI,1,113,CIN,2,1,1,586.1530990190981,2021
632209,2021-04-11,109,ARI,1,113,CIN,1,2,2,0.0,2021
634484,2021-04-11,109,ARI,1,113,CIN,0,3,3,0.0,2021
632231,2021-04-13,109,ARI,1,133,OAK,2,4,1,0.0,2021
632206,2021-04-13,109,ARI,1,133,OAK,0,5,2,0.0,2021
634481,2021-04-15,109,ARI,0,120,WSH,2,-1,1,1978.963589227503,2021
634469,2021-04-16,109,ARI,0,120,WSH,1,-2,2,0.0,2021
634507,2021-04-17,109,ARI,0,120,WSH,1,-3,3,0.0,2021
634493,2021-04-18,109,ARI,0,120,WSH,1,-4,4,0.0,2021
634408,2021-04-21,109,ARI,0,113,CIN,1,-6,2,0.0,2021
634444,2021-04-21,109,ARI,0,113,CIN,0,-7,3,0.0,2021
634514,2021-04-22,109,ARI,0,113,CIN,1,-8,4,0.0,2021
634415,2021-04-23,109,ARI,0,144,ATL,1,-9,1,359.8050212534856,2021
634404,2021-04-25,109,ARI,0,144,ATL,1,-11,3,0.0,2021
634380,2021-04-25,109,ARI,0,144,ATL,0,-12,4,0.0,2021
634364,2021-04-28,109,ARI,1,135,SD,3,1,1,1582.6424392854756,2021
634322,2021-04-29,109,ARI,1,135,SD,1,2,2,0.0,2021
634385,2021-04-30,109,ARI,1,115,COL,1,3,1,0.0,2021
634328,2021-05-01,109,ARI,1,115,COL,1,4,2,0.0,2021
634299,2021-05-02,109,ARI,1,115,COL,1,5,3,0.0,2021
634286,2021-05-02,109,ARI,1,115,COL,0,6,4,0.0,2021
634245,2021-05-04,109,ARI,0,146,MIA,2,-1,1,1976.4824704501402,2021
634249,2021-05-05,109,ARI,0,146,MIA,1,-2,2,0.0,2021
634291,2021-05-06,109,ARI,0,146,MIA,1,-3,3,0.0,2021
634252,2021-05-07,109,ARI,0,121,NYM,1,-4,1,1097.7414335980382,2021
634190,2021-05-08,109,ARI,0,121,NYM,1,-5,2,0.0,2021
634184,2021-05-09,109,ARI,0,121,NYM,1,-6,3,0.0,2021
634157,2021-05-11,109,ARI,1,146,MIA,2,1,1,2148.1029258287786,2021
634180,2021-05-12,109,ARI,1,146,MIA,1,2,2,0.0,2021
634183,2021-05-13,109,ARI,1,146,MIA,1,3,3,0.0,2021
634136,2021-05-14,109,ARI,1,146,MIA,1,4,4,0.0,2021
634162,2021-05-15,109,ARI,1,120,WSH,1,5,1,0.0,2021
634097,2021-05-16,109,ARI,1,120,WSH,1,6,2,0.0,2021
634130,2021-05-16,109,ARI,1,120,WSH,0,7,3,0.0,2021
634091,2021-05-18,109,ARI,0,119,LAD,2,-1,1,357.22532088939374,2021
634092,2021-05-19,109,ARI,0,119,LAD,1,-2,2,0.0,2021
634033,2021-05-20,109,ARI,0,119,LAD,1,-3,3,0.0,2021
634059,2021-05-21,109,ARI,0,119,LAD,1,-4,4,0.0,2021
634016,2021-05-22,109,ARI,0,115,COL,1,-5,1,829.208728545356,2021
634010,2021-05-22,109,ARI,0,115,COL,0,-6,2,0.0,2021
633995,2021-05-23,109,ARI,0,115,COL,1,-7,3,0.0,2021
633979,2021-05-26,109,ARI,1,137,SF,3,1,1,586.1530990190981,2021
633939,2021-05-27,109,ARI,1,137,SF,1,2,2,0.0,2021
633914,2021-05-28,109,ARI,1,138,STL,1,3,1,0.0,2021
633987,2021-05-29,109,ARI,1,138,STL,1,4,2,0.0,2021
633913,2021-05-30,109,ARI,1,138,STL,1,5,3,0.0,2021
633946,2021-05-30,109,ARI,1,138,STL,0,6,4,0.0,2021
633926,2021-06-01,109,ARI,1,121,NYM,2,7,1,0.0,2021
633885,2021-06-02,109,ARI,1,121,NYM,1,8,2,0.0,2021
633834,2021-06-02,109,ARI,1,121,NYM,0,9,3,0.0,2021
633876,2021-06-03,109,ARI,0,158,MIL,1,-1,1,1458.5788896029478,2021
633827,2021-06-05,109,ARI,0,158,MIL,2,-2,2,0.0,2021
633846,2021-06-05,109,ARI,0,158,MIL,0,-3,3,0.0,2021
633798,2021-06-06,109,ARI,0,158,MIL,1,-4,4,0.0,2021
633765,2021-06-09,109,ARI,0,133,OAK,3,-5,1,1824.7310880760674,2021
633784,2021-06-09,109,ARI,0,133,OAK,0,-6,2,0.0,2021
633731,2021-06-12,109,ARI,1,108,LAA,3,1,1,641.9010628899154,2021
633712,2021-06-12,109,ARI,1,108,LAA,0,2,2,0.0,2021
633696,2021-06-13,109,ARI,1,108,LAA,1,3,3,0.0,2021
633734,2021-06-15,109,ARI,0,137,SF,2,-1,1,652.0636757078365,2021
633679,2021-06-16,109,ARI,0,137,SF,1,-2,2,0.0,2021
633622,2021-06-17,109,ARI,0,137,SF,1,-3,3,0.0,2021
633645,2021-06-17,109,ARI,0,137,SF,0,-4,4,0.0,2021
633604,2021-06-19,109,ARI,1,119,LAD,2,1,1,652.0636757078365,2021
633598,2021-06-20,109,ARI,1,119,LAD,1,2,2,0.0,2021
633582,2021-06-20,109,ARI,1,119,LAD,0,3,3,0.0,2021
633533,2021-06-22,109,ARI,1,158,MIL,2,4,1,0.0,2021
633603,2021-06-23,109,ARI,1,158,MIL,1,5,2,0.0,2021
633578,2021-06-23,109,ARI,1,158,MIL,0,6,3,0.0,2021
633492,2021-06-26,109,ARI,0,135,SD,3,-1,1,299.07000924838377,2021
633512,2021-06-27,109,ARI,0,135,SD,1,-2,2,0.0,2021
633544,2021-06-27,109,ARI,0,135,SD,0,-3,3,0.0,2021
633490,2021-06-29,109,ARI,0,138,STL,2,-4,1,1561.6025452697695,2021
633508,2021-06-30,109,ARI,0,138,STL,1,-5,2,0.0,2021
633426,2021-06-30,109,ARI,0,138,STL,0,-6,3,0.0,2021
633438,2021-07-02,109,ARI,1,137,SF,2,1,1,1270.0024589462362,2021
633470,2021-07-03,109,ARI,1,137,SF,1,2,2,0.0,2021
633388,2021-07-04,109,ARI,1,137,SF,1,3,3,0.0,2021
633436,2021-07-05,109,ARI,1,137,SF,1,4,4,0.0,2021
633381,2021-07-07,109,ARI,1,115,COL,2,5,1,0.0,2021
633355,2021-07-08,109,ARI,1,115,COL,1,6,2,0.0,2021
633392,2021-07-08,109,ARI,1,115,COL,0,7,3,0.0,2021
633320,2021-07-10,109,ARI,0,119,LAD,2,-1,1,357.22532088939374,2021
633311,2021-07-11,109,ARI,0,119,LAD,1,-2,2,0.0,2021
633302,2021-07-11,109,ARI,0,119,LAD,0,-3,3,0.0,2021
633296,2021-07-17,109,ARI,1,112,CHC,6,1,1,357.22532088939374,2021
633319,2021-07-17,109,ARI,1,112,CHC,0,2,2,0.0,2021
633251,2021-07-18,109,ARI,1,112,CHC,1,3,3,0.0,2021
633243,2021-07-20,109,ARI,1,134,PIT,2,4,1,0.0,2021
633254,2021-07-21,109,ARI,1,134,PIT,1,5,2,0.0,2021
633260,2021-07-21,109,ARI,1,134,PIT,0,6,3,0.0,2021
633170,2021-07-23,109,ARI,0,112,CHC,2,-1,1,1451.6299446026987,2021
633186,2021-07-24,109,ARI,0,112,CHC,1,-2,2,0.0,2021
633204,2021-07-25,109,ARI,0,112,CHC,1,-3,3,0.0,2021
633150,2021-07-28,109,ARI,0,140,TEX,3,-4,1,818.6825304940769,2021
633097,2021-07-29,109,ARI,0,140,TEX,1,-5,2,0.0,2021
633102,2021-07-31,109,ARI,1,119,LAD,2,1,1,867.9010244338684,2021
633099,2021-08-01,109,ARI,1,119,LAD,1,2,2,0.0,2021
633101,2021-08-01,109,ARI,1,119,LAD,0,3,3,0.0,2021
633077,2021-08-03,109,ARI,1,137,SF,2,4,1,0.0,2021
633025,2021-08-04,109,ARI,1,137,SF,1,5,2,0.0,2021
633046,2021-08-05,109,ARI,1,137,SF,1,6,3,0.0,2021
633042,2021-08-05,109,ARI,1,137,SF,0,7,4,0.0,2021
633008,2021-08-07,109,ARI,0,135,SD,2,-1,1,299.07000924838377,2021
632988,2021-08-08,109,ARI,0,135,SD,1,-2,2,0.0,2021
633051,2021-08-08,109,ARI,0,135,SD,0,-3,3,0.0,2021
632933,2021-08-11,109,ARI,0,137,SF,3,-4,1,458.03894144483473,2021
632951,2021-08-12,109,ARI,0,137,SF,1,-5,2,0.0,2021
632914,2021-08-13,109,ARI,1,135,SD,1,1,1,652.0636757078365,2021
632932,2021-08-14,109,ARI,1,135,SD,1,2,2,0.0,2021
632877,2021-08-15,109,ARI,1,135,SD,1,3,3,0.0,2021
632917,2021-08-15,109,ARI,1,135,SD,0,4,4,0.0,2021
632869,2021-08-18,109,ARI,1,143,PHI,3,5,1,0.0,2021
632841,2021-08-19,109,ARI,1,143,PHI,1,6,2,0.0,2021
632848,2021-08-19,109,ARI,1,143,PHI,0,7,3,0.0,2021
632828,2021-08-21,109,ARI,0,115,COL,2,-1,1,586.1530990190981,2021
632790,2021-08-22,109,ARI,0,115,COL,1,-2,2,0.0,2021
632803,2021-08-22,109,ARI,0,115,COL,0,-3,3,0.0,2021
632798,2021-08-23,109,ARI,0,134,PIT,1,-4,1,1317.1736538054608,2021
632744,2021-08-24,109,ARI,0,134,PIT,1,-5,2,0.0,2021
632778,2021-08-25,109,ARI,0,134,PIT,1,-6,3,0.0,2021
632746,2021-08-26,109,ARI,0,143,PHI,1,-7,1,258.1684392529645,2021
632808,2021-08-27,109,ARI,0,143,PHI,1,-8,2,0.0,2021
632712,2021-08-28,109,ARI,0,143,PHI,1,-9,3,0.0,2021
632673,2021-08-29,109,ARI,0,143,PHI,1,-10,4,0.0,2021
632703,2021-08-31,109,ARI,1,135,SD,2,1,1,2077.6302509220623,2021
632672,2021-09-01,109,ARI,1,135,SD,1,2,2,0.0,2021
632681,2021-09-01,109,ARI,1,135,SD,0,3,3,0.0,2021
632708,2021-09-04,109,ARI,1,136,SEA,3,4,1,0.0,2021
632623,2021-09-05,109,ARI,1,136,SEA,1,5,2,0.0,2021
632601,2021-09-05,109,ARI,1,136,SEA,0,6,3,0.0,2021
632595,2021-09-08,109,ARI,1,140,TEX,3,7,1,0.0,2021
632573,2021-09-08,109,ARI,1,140,TEX,0,8,2,0.0,2021
632528,2021-09-11,109,ARI,0,136,SEA,3,-1,1,1114.0691793592323,2021
632524,2021-09-12,109,ARI,0,136,SEA,1,-2,2,0.0,2021
632517,2021-09-12,109,ARI,0,136,SEA,0,-3,3,0.0,2021
632509,2021-09-14,109,ARI,0,119,LAD,2,-4,1,957.8545939923275,2021
632505,2021-09-15,109,ARI,0,119,LAD,1,-5,2,0.0,2021
632484,2021-09-16,109,ARI,0,119,LAD,1,-6,3,0.0,2021
632469,2021-09-18,109,ARI,0,117,HOU,2,-7,1,1371.826913752917,2021
632456,2021-09-18,109,ARI,0,117,HOU,0,-8,2,0.0,2021
632422,2021-09-19,109,ARI,0,117,HOU,1,-9,3,0.0,2021
632426,2021-09-21,109,ARI,1,144,ATL,2,1,1,1014.6732943333567,2021
632428,2021-09-22,109,ARI,1,144,ATL,1,2,2,0.0,2021
632374,2021-09-23,109,ARI,1,144,ATL,1,3,3,0.0,2021
632392,2021-09-23,109,ARI,1,144,ATL,0,4,4,0.0,2021
632340,2021-09-25,109,ARI,1,119,LAD,2,5,1,0.0,2021
632353,2021-09-26,109,ARI,1,119,LAD,1,6,2,0.0,2021
632337,2021-09-26,109,ARI,1,119,LAD,0,7,3,0.0,2021
632307,2021-09-29,109,ARI,0,137,SF,3,-1,1,652.0636757078365,2021
632298,2021-09-30,109,ARI,0,137,SF,1,-2,2,0.0,2021
632278,2021-10-01,109,ARI,0,137,SF,1,-3,3,0.0,2021
632276,2021-10-02,109,ARI,1,115,COL,1,1,1,652.0636757078365,2021
632269,2021-10-03,109,ARI,1,115,COL,1,2,2,0.0,2021
632253,2021-10-03,109,ARI,1,115,COL,0,3,3,0.0,2021
634627,2021-04-02,110,BAL,0,111,BOS,1,-2,2,0.0,2021
634577,2021-04-03,110,BAL,0,111,BOS,1,-3,3,0.0,2021
634610,2021-04-04,110,BAL,0,111,BOS,1,-4,4,0.0,2021
634587,2021-04-05,110,BAL,0,147,NYY,1,-5,1,179.88456828974768,2021
634599,2021-04-06,110,BAL,0,147,NYY,1,-6,2,0.0,2021
634539,2021-04-07,110,BAL,0,147,NYY,1,-7,3,0.0,2021
634544,2021-04-08,110,BAL,1,111,BOS,1,1,1,178.12306591164185,2021
634491,2021-04-10,110,BAL,1,111,BOS,2,2,2,0.0,2021
632200,2021-04-11,110,BAL,1,111,BOS,1,3,3,0.0,2021
632213,2021-04-13,110,BAL,1,136,SEA,1,5,2,0.0,2021
632224,2021-04-13,110,BAL,1,136,SEA,0,6,3,0.0,2021
634571,2021-04-15,110,BAL,1,136,SEA,1,8,5,0.0,2021
634472,2021-04-15,110,BAL,1,136,SEA,0,9,6,0.0,2021
634463,2021-04-17,110,BAL,0,140,TEX,2,-1,1,1225.9583636520863,2021
634543,2021-04-17,110,BAL,0,140,TEX,0,-2,2,0.0,2021
634511,2021-04-18,110,BAL,0,140,TEX,1,-3,3,0.0,2021
634427,2021-04-20,110,BAL,0,146,MIA,2,-4,1,1123.019434754987,2021
634497,2021-04-21,110,BAL,0,146,MIA,1,-5,2,0.0,2021
634389,2021-04-23,110,BAL,1,133,OAK,2,1,1,956.2208116188826,2021
634367,2021-04-24,110,BAL,1,133,OAK,1,2,2,0.0,2021
634454,2021-04-25,110,BAL,1,133,OAK,1,3,3,0.0,2021
634433,2021-04-26,110,BAL,1,147,NYY,1,4,1,0.0,2021
634387,2021-04-27,110,BAL,1,147,NYY,1,5,2,0.0,2021
634362,2021-04-28,110,BAL,1,147,NYY,1,6,3,0.0,2021
634300,2021-04-29,110,BAL,1,147,NYY,1,7,4,0.0,2021
634381,2021-05-01,110,BAL,0,133,OAK,2,-1,1,2440.085706209316,2021
634319,2021-05-01,110,BAL,0,133,OAK,0,-2,2,0.0,2021
634306,2021-05-02,110,BAL,0,133,OAK,1,-3,3,0.0,2021
634242,2021-05-04,110,BAL,0,136,SEA,2,-4,1,679.9392003432476,2021
634265,2021-05-05,110,BAL,0,136,SEA,1,-5,2,0.0,2021
634220,2021-05-05,110,BAL,0,136,SEA,0,-6,3,0.0,2021
634209,2021-05-07,110,BAL,1,111,BOS,2,1,1,2328.21147385152,2021
634196,2021-05-08,110,BAL,1,111,BOS,1,2,2,0.0,2021
634177,2021-05-09,110,BAL,1,111,BOS,1,3,3,0.0,2021
634176,2021-05-10,110,BAL,1,111,BOS,1,4,4,0.0,2021
634170,2021-05-11,110,BAL,0,121,NYM,1,-1,1,178.7068782315623,2021
634128,2021-05-12,110,BAL,0,121,NYM,1,-2,2,0.0,2021
634146,2021-05-14,110,BAL,1,147,NYY,2,1,1,178.7068782315623,2021
